,product,rating,rating_count,price,product_url,image_url
260,Newborn baby boy girl jacket winter clothes sweater outfit toddler puffer coat  ,3.0 out of 5 stars,1,$ 18.99,https://amazon.com/Jacket-Toddler-Winter-Clothes-Puffer/dp/B0B539T2VP/ref=sr_1_294?keywords=winter+jacket&qid=1661528016&sr=8-294,https://m.media-amazon.com/images/I/71h4JSiMBhL._AC_UL320_.jpg
261,The North Face Men's Aconcagua Insulated Hooded Jacket  ,4.7 out of 5 stars,663,$ 198.95,https://amazon.com/North-Face-Aconcagua-Hoodie-Black/dp/B08BF1WVJK/ref=sr_1_296?keywords=winter+jacket&qid=1661528016&sr=8-296,https://m.media-amazon.com/images/I/812YZ6IjzQL._AC_UL320_.jpg
262,INVACHI Men's Waterproof Ski Jacket Hooded Mountain Windbreakers Windproof Raincoat Winter Warm Snow Coat  ,4.6 out of 5 stars,623,$ 49.99,https://amazon.com/INVACHI-Waterproof-Mountain-Windbreakers-Windproof/dp/B097YGWJRZ/ref=sr_1_297?keywords=winter+jacket&qid=1661528016&sr=8-297,https://m.media-amazon.com/images/I/61cWrxB3cVL._AC_UL320_.jpg
263,Carhartt Men's Loose Fit Firm Duck Insulated Flannel-Lined Active Jacket (Big & Tall)  ,4.7 out of 5 stars,"5,845",$ 119.99,https://amazon.com/Carhartt-Quilted-Flannel-Active-XXX-Large/dp/B000HQ8VQW/ref=sr_1_299?keywords=winter+jacket&qid=1661528016&sr=8-299,https://m.media-amazon.com/images/I/91+KoBpjwcL._AC_UL320_.jpg
264,Nautica Girls' Fleece Full-Zip Jacket  ,4.6 out of 5 stars,"1,485",$ 20.69,https://amazon.com/Nautica-School-Uniform-Full-Zip-Sweater/dp/B087GWMFF2/ref=sr_1_300?keywords=winter+jacket&qid=1661528016&sr=8-300,https://m.media-amazon.com/images/I/81SAlq6xl3L._AC_UL320_.jpg
265,BIKE BEER Army Cycling Jersey Men's Cycling Long Sleeve Fall/Winter Cycling Jersey  ,4.2 out of 5 stars,44,$ 26.66,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMTA0MTk0NzAwMDY2ODg3OjE2NjE1MjgwMTg6c3BfYXRmX25leHQ6MjAwMDQ1NDI4NzU0MTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FBIKE-BEER-Veterans-Cycling-Jersey%2Fdp%2FB09BKSZ4Z6%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528018%26sr%3D8-289-spons%26psc%3D1,https://m.media-amazon.com/images/I/71LHGrOiUtL._AC_UL320_.jpg
266,Men's Zip Up Hoodie Heavyweight Winter Sweatshirt Fleece Sherpa Lined Warm Jacket  ,4.5 out of 5 stars,"6,249",$ 42.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMTA0MTk0NzAwMDY2ODg3OjE2NjE1MjgwMTg6c3BfYXRmX25leHQ6MjAwMDkwMjQ3MjAwMTUxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FHoodie-Heavyweight-Winter-Sweatshirt-Fleece%2Fdp%2FB08YR1QTPB%2Fref%3Dsr_1_290_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528018%26sr%3D8-290-spons%26psc%3D1,https://m.media-amazon.com/images/I/71pYNEUNjpL._AC_UL320_.jpg
267,JACKETOWN Men's Zip Up Hoodie Heavyweight Fleece Lined Jacket Wool Warm Thick Winter Coat Sweatshirt  ,5.0 out of 5 stars,1,$ 42.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMTA0MTk0NzAwMDY2ODg3OjE2NjE1MjgwMTg6c3BfYXRmX25leHQ6MjAwMDc4NTE4ODE4Mzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FJACKETOWN-jackets-Heavyweight-Sweatshirts-652-Grey%2Fdp%2FB09Z7X5GDS%2Fref%3Dsr_1_291_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528018%26sr%3D8-291-spons%26psc%3D1,https://m.media-amazon.com/images/I/81Z8GeA4LfL._AC_UL320_.jpg
268,adidas Women's A191  ,4.4 out of 5 stars,"1,063",$ 59.95,https://amazon.com/adidas-Climalite-3-Stripes-Pullover-A191/dp/B00T08WZNS/ref=sr_1_293?keywords=winter+jacket&qid=1661528018&sr=8-293,https://m.media-amazon.com/images/I/511ZlBmhkeL._AC_UL320_.jpg
269,Diamond Candy Womens 3-in-1 Winter Jacket Waterproof Rain Coat with Hood Warm Fleece Ski Jackets  ,4.4 out of 5 stars,268,$ 64.99,https://amazon.com/Diamond-Candy-Womens-Waterproof-Windproof/dp/B08K2XNC76/ref=sr_1_294?keywords=winter+jacket&qid=1661528018&sr=8-294,https://m.media-amazon.com/images/I/71uDqft6ZdL._AC_UL320_.jpg
270,Carhartt Men's Thermal Lined Duck Active Jacket J131 (Regular and Big & Tall Sizes)  ,4.7 out of 5 stars,"4,559",$ 99.99,https://amazon.com/Carhartt-Thermal-Active-Jacket-X-Large/dp/B002GHC2LU/ref=sr_1_295?keywords=winter+jacket&qid=1661528018&sr=8-295,https://m.media-amazon.com/images/I/91uvudAkqnL._AC_UL320_.jpg
271,MAGCOMSEN Men's Hooded Tactical Jacket Water Resistant Soft Shell Winter Coats  ,4.4 out of 5 stars,"3,719",$ 53.98,https://amazon.com/MAGCOMSEN-Waterproof-Tactical-Militray-Hunting/dp/B07JKFL24Y/ref=sr_1_296?keywords=winter+jacket&qid=1661528018&sr=8-296,https://m.media-amazon.com/images/I/41291B5IIgL._AC_UL320_.jpg
272,GEMYSE Women's Mountain Waterproof Ski Snow Jacket Winter Windproof Rain Jacket  ,4.5 out of 5 stars,"2,698",$ 72.98,https://amazon.com/GEMYSE-Mountain-Waterproof-Windproof-Moonblue/dp/B088CXQVNB/ref=sr_1_297?keywords=winter+jacket&qid=1661528018&sr=8-297,https://m.media-amazon.com/images/I/71lDZcwKPdL._AC_UL320_.jpg
273,Dickies Men's Hooded Duck Jacket  ,4.5 out of 5 stars,609,$ 69.99,https://amazon.com/Dickies-Rigid-Hooded-Jacket-Black/dp/B004SWIZM6/ref=sr_1_298?keywords=winter+jacket&qid=1661528018&sr=8-298,https://m.media-amazon.com/images/I/81w3olywYhL._AC_UL320_.jpg
274,Spyder Men's Leader Gore-tex Insulated Ski Jacket  ,4.7 out of 5 stars,77,$ 500.00,https://amazon.com/Spyder-Standard-Leader-Gore-TEX-Insulated/dp/B095FL7YJQ/ref=sr_1_300?keywords=winter+jacket&qid=1661528018&sr=8-300,https://m.media-amazon.com/images/I/61DYN6zGQlL._AC_UL320_.jpg
275,Carhartt Men's Loose Fit Firm Duck Insulated Flannel-Lined Active Jacket (Big & Tall)  ,4.7 out of 5 stars,"5,845",$ 119.99,https://amazon.com/Carhartt-Quilted-Flannel-Active-XXX-Large/dp/B000HQ8VQW/ref=sr_1_302?keywords=winter+jacket&qid=1661528018&sr=8-302,https://m.media-amazon.com/images/I/91+KoBpjwcL._AC_UL320_.jpg
276,BALEAF Women's Windproof Thermal Softshell Cycling Running Winter Jacket Biking Cold Weather Waterproof Warm  ,4.5 out of 5 stars,934,$ 49.99,https://amazon.com/Baleaf-Windproof-Thermal-Softshell-Cycling/dp/B01MYNI0FC/ref=sr_1_303?keywords=winter+jacket&qid=1661528018&sr=8-303,https://m.media-amazon.com/images/I/51F1KFvozRL._AC_UL320_.jpg
277,SAM. Women's Freestyle Shaped Down Puffer Jacket  ,4.0 out of 5 stars,51,$ 209.97,https://amazon.com/SAM-Womens-Freestyle-Shaped-Puffer/dp/B07CH69BP1/ref=sr_1_304?keywords=winter+jacket&qid=1661528018&sr=8-304,https://m.media-amazon.com/images/I/91N+4U5-6zL._AC_UL320_.jpg
278,MOERDENG Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket  ,4.5 out of 5 stars,"25,268",$ 46.74,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMTA0MTk0NzAwMDY2ODg3OjE2NjE1MjgwMTg6c3BfbXRmOjIwMDEwMTA4MTA1MzI4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMOERDENG-Waterproof-Mountain-Windbreaker-Raincoat%2Fdp%2FB08FX3BQ6P%2Fref%3Dsr_1_305_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528018%26smid%3DA2O6VI746FE05N%26sr%3D8-305-spons%26psc%3D1,https://m.media-amazon.com/images/I/615rv7aoA+L._AC_UL320_.jpg
279,Santic Women Bike Fleece Jackets Coat Windproof Reflective Thermal Soft shell Cycling Biking Jacket  ,4.4 out of 5 stars,34,$ 49.90,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMTA0MTk0NzAwMDY2ODg3OjE2NjE1MjgwMTg6c3BfbXRmOjIwMDA4MTQyMzMyNjU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSantic-Windproof-Reflective-Thermal-Cycling%2Fdp%2FB08L3JVXFM%2Fref%3Dsr_1_306_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528018%26sr%3D8-306-spons%26psc%3D1,https://m.media-amazon.com/images/I/61vo-0ITnbL._AC_UL320_.jpg
280,Nautica Girls' Fleece Full-Zip Jacket  ,4.6 out of 5 stars,"1,485",$ 20.69,https://amazon.com/Nautica-School-Uniform-Full-Zip-Sweater/dp/B087GWMFF2/ref=sr_1_309?keywords=winter+jacket&qid=1661528018&sr=8-309,https://m.media-amazon.com/images/I/81SAlq6xl3L._AC_UL320_.jpg
281,FREE SOLDIER Men's Outdoor Waterproof Soft Shell Hooded Military Tactical Jacket  ,4.5 out of 5 stars,"3,305",$ 53.99,https://amazon.com/FREE-SOLDIER-Waterproof-Military-XXXX-Large/dp/B07QG8QK14/ref=sr_1_310?keywords=winter+jacket&qid=1661528018&sr=8-310,https://m.media-amazon.com/images/I/51RANvNSgLL._AC_UL320_.jpg
282,adidas Men's Tiro 21 Track Jacket  ,4.6 out of 5 stars,"1,904",$ 39.99,https://amazon.com/adidas-Track-Jacket-White-Large/dp/B087C1GWDH/ref=sr_1_311?keywords=winter+jacket&qid=1661528018&sr=8-311,https://m.media-amazon.com/images/I/51nNt-XU0rL._AC_UL320_.jpg
283,CAMEL CROWN Women's Waterproof Ski Jacket Winter Coat Windbreaker Fleece Inner Detachable Hood Snow Hiking Outdoor  ,4.4 out of 5 stars,"1,510",$ 89.99,https://amazon.com/CAMEL-CROWN-Waterproof-Windbreaker-Outdoor/dp/B08G4B987K/ref=sr_1_312?keywords=winter+jacket&qid=1661528018&sr=8-312,https://m.media-amazon.com/images/I/51yl+2FDMOL._AC_UL320_.jpg
284,Carhartt Men's Sandstone Active Jacket  ,4.7 out of 5 stars,"5,214",$ 99.99,https://amazon.com/Carhartt-Sandstone-Active-Jacket-2X-Large/dp/B0027BFDMA/ref=sr_1_313?keywords=winter+jacket&qid=1661528018&sr=8-313,https://m.media-amazon.com/images/I/61LnMaF7loL._AC_UL320_.jpg
285,"Arctic Quest Infant, Toddler & Young Girls Puffer Ski Jacket and Snowbib Snowsuit Set  ",4.7 out of 5 stars,"1,820",$ 51.59,https://amazon.com/Arctic-Quest-Toddler-Snowpants-Skisuit/dp/B09JSGVD56/ref=sr_1_314?keywords=winter+jacket&qid=1661528018&sr=8-314,https://m.media-amazon.com/images/I/814EvBx4Y9L._MCnd_AC_UL320_.jpg
286,Neufigr Men's Warm Parka Jacket Winter Thicken Puffer Coat with Detachable Hood  ,3.8 out of 5 stars,12,$ 52.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMTA0MTk0NzAwMDY2ODg3OjE2NjE1MjgwMTg6c3BfbXRmOjIwMDA5NDY2MzY5MzM1MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FNeufigr-Jacket-Winter-Thicken-Detachable%2Fdp%2FB09DCRPH1V%2Fref%3Dsr_1_316_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528018%26sr%3D8-316-spons%26psc%3D1,https://m.media-amazon.com/images/I/71MGLWjc18L._AC_UL320_.jpg
287,"33,000ft Men's Softshell Jacket Fleece Lined, Water Resistant Winter Warm Shell Jacket Coat Lightweight Outdoor Hiking  ",4.4 out of 5 stars,23,$ 49.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMTA0MTk0NzAwMDY2ODg3OjE2NjE1MjgwMTg6c3BfbXRmOjIwMDA5NDg2OTYxNDQzMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2F33-000ft-Softshell-Resistant-Lightweight%2Fdp%2FB08YQZ92V5%2Fref%3Dsr_1_317_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528018%26sr%3D8-317-spons%26psc%3D1,https://m.media-amazon.com/images/I/51YSJ8FRd7L._AC_UL320_.jpg
288,JINSHI Mens Mountain Waterproof Fleece Ski Jacket Windproof Rain Jacket  ,4.5 out of 5 stars,"3,219",$ 62.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMTA0MTk0NzAwMDY2ODg3OjE2NjE1MjgwMTg6c3BfbXRmOjIwMDAzNDk3NzU1NzUzMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FJINSHI-Jacket-Waterproof-Jackets-Mountain%2Fdp%2FB078BQT9KR%2Fref%3Dsr_1_318_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528018%26sr%3D8-318-spons%26psc%3D1,https://m.media-amazon.com/images/I/617HtfYBSGL._AC_UL320_.jpg
289,BIKE BEER Army Cycling Jersey Men's Cycling Long Sleeve Fall/Winter Cycling Jersey  ,4.2 out of 5 stars,44,$ 26.66,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A03681731DG2OVHPB0HLT&url=%2FBIKE-BEER-Veterans-Cycling-Jersey%2Fdp%2FB09BKSZ4Z6%2Fref%3Dsr_1_337_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528021%26sr%3D8-337-spons%26psc%3D1&qualifier=1661528021&id=271581465648556&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71LHGrOiUtL._AC_UL320_.jpg
290,Men's Zip Up Hoodie Heavyweight Winter Sweatshirt Fleece Sherpa Lined Warm Jacket  ,4.5 out of 5 stars,"6,249",$ 42.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A07516782AIXY8SW1ORB2&url=%2FHoodie-Heavyweight-Winter-Sweatshirt-Fleece%2Fdp%2FB08YR1QTPB%2Fref%3Dsr_1_338_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528021%26sr%3D8-338-spons%26psc%3D1&qualifier=1661528021&id=271581465648556&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71pYNEUNjpL._AC_UL320_.jpg
291,JACKETOWN Men's Zip Up Hoodie Heavyweight Fleece Lined Jacket Wool Warm Thick Winter Coat Sweatshirt  ,5.0 out of 5 stars,1,$ 42.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A10227072WBM5ZU877D2W&url=%2FJACKETOWN-jackets-Heavyweight-Sweatshirts-652-Grey%2Fdp%2FB09Z7X5GDS%2Fref%3Dsr_1_339_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528021%26sr%3D8-339-spons%26psc%3D1&qualifier=1661528021&id=271581465648556&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81Z8GeA4LfL._AC_UL320_.jpg
292,Santic Women Bike Fleece Jackets Coat Windproof Reflective Thermal Soft shell Cycling Biking Jacket  ,3.8 out of 5 stars,17,$ 49.90,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A10171592X240D7HXOTL8&url=%2FSantic-Windproof-Reflective-Thermal-Black-Pink%2Fdp%2FB0819BVLM2%2Fref%3Dsr_1_340_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528021%26sr%3D8-340-spons%26psc%3D1&qualifier=1661528021&id=271581465648556&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61vo-0ITnbL._AC_UL320_.jpg
293,MOERDENG Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket  ,4.5 out of 5 stars,"25,268",$ 46.74,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0358315GESGV3ATRQ6T&url=%2FMOERDENG-Waterproof-Mountain-Windbreaker-Raincoat%2Fdp%2FB08FX3BQ6P%2Fref%3Dsr_1_341_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528021%26smid%3DA2O6VI746FE05N%26sr%3D8-341-spons%26psc%3D1&qualifier=1661528021&id=271581465648556&widgetName=sp_mtf,https://m.media-amazon.com/images/I/615rv7aoA+L._AC_UL320_.jpg
294,"33,000ft Men's Softshell Jacket Fleece Lined, Water Resistant Winter Warm Shell Jacket Coat Lightweight Outdoor Hiking  ",4.4 out of 5 stars,23,$ 49.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A00623132I69T2Z1NUTGO&url=%2F33-000ft-Softshell-Resistant-Lightweight%2Fdp%2FB08YQZ92V5%2Fref%3Dsr_1_346_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528021%26sr%3D8-346-spons%26psc%3D1&qualifier=1661528021&id=271581465648556&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51YSJ8FRd7L._AC_UL320_.jpg
295,JiangWu Womens Fashion Horn Button Fleece Thicken Coat with Hood Winter Warm Jacket  ,3.7 out of 5 stars,"1,033",$ 43.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A07170632P02Z5HD5AVMM&url=%2FJiangWu-Fashion-Thicken-X-Large-Dark-gray%2Fdp%2FB096RGMV7P%2Fref%3Dsr_1_347_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528021%26sr%3D8-347-spons%26psc%3D1&qualifier=1661528021&id=271581465648556&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71Uka7jFopL._AC_UL320_.jpg
296,Neufigr Men's Warm Parka Jacket Winter Thicken Puffer Coat with Detachable Hood  ,3.8 out of 5 stars,12,$ 52.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A069502325IV8NTCA0CKG&url=%2FNeufigr-Jacket-Winter-Thicken-Detachable%2Fdp%2FB09DCRPH1V%2Fref%3Dsr_1_348_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528021%26sr%3D8-348-spons%26psc%3D1&qualifier=1661528021&id=271581465648556&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71MGLWjc18L._AC_UL320_.jpg
297,BIKE BEER Army Cycling Jersey Men's Cycling Long Sleeve Fall/Winter Cycling Jersey  ,4.2 out of 5 stars,44,$ 26.66,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A03681731DG2OVHPB0HLT&url=%2FBIKE-BEER-Veterans-Cycling-Jersey%2Fdp%2FB09BKSZ4Z6%2Fref%3Dsr_1_385_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26sr%3D8-385-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71LHGrOiUtL._AC_UL320_.jpg
298,Men's Zip Up Hoodie Heavyweight Winter Sweatshirt Fleece Sherpa Lined Warm Jacket  ,4.5 out of 5 stars,"6,249",$ 42.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A07516782AIXY8SW1ORB2&url=%2FHoodie-Heavyweight-Winter-Sweatshirt-Fleece%2Fdp%2FB08YR1QTPB%2Fref%3Dsr_1_386_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26sr%3D8-386-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71pYNEUNjpL._AC_UL320_.jpg
299,Santic Women Bike Fleece Jackets Coat Windproof Reflective Thermal Soft shell Cycling Biking Jacket  ,4.4 out of 5 stars,34,$ 49.90,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A10174032IHSIKSUK6IAO&url=%2FSantic-Windproof-Reflective-Thermal-Cycling%2Fdp%2FB08L3JVXFM%2Fref%3Dsr_1_387_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26sr%3D8-387-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61vo-0ITnbL._AC_UL320_.jpg
300,JACKETOWN Men's Zip Up Hoodie Heavyweight Fleece Lined Jacket Wool Warm Thick Winter Coat Sweatshirt  ,5.0 out of 5 stars,1,$ 42.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A10227072WBM5ZU877D2W&url=%2FJACKETOWN-jackets-Heavyweight-Sweatshirts-652-Grey%2Fdp%2FB09Z7X5GDS%2Fref%3Dsr_1_388_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26sr%3D8-388-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81Z8GeA4LfL._AC_UL320_.jpg
301,MOERDENG Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket  ,4.5 out of 5 stars,"25,268",$ 46.74,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A0358315GESGV3ATRQ6T&url=%2FMOERDENG-Waterproof-Mountain-Windbreaker-Raincoat%2Fdp%2FB08FX3BQ6P%2Fref%3Dsr_1_389_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26smid%3DA2O6VI746FE05N%26sr%3D8-389-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_mtf,https://m.media-amazon.com/images/I/615rv7aoA+L._AC_UL320_.jpg
302,JiangWu Womens Fashion Horn Button Fleece Thicken Coat with Hood Winter Warm Jacket  ,3.7 out of 5 stars,"1,033",$ 43.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A07170632P02Z5HD5AVMM&url=%2FJiangWu-Fashion-Thicken-X-Large-Dark-gray%2Fdp%2FB096RGMV7P%2Fref%3Dsr_1_393_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26sr%3D8-393-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71Uka7jFopL._AC_UL320_.jpg
303,"33,000ft Men's Softshell Jacket Fleece Lined, Water Resistant Winter Warm Shell Jacket Coat Lightweight Outdoor Hiking  ",4.4 out of 5 stars,23,$ 49.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A00623132I69T2Z1NUTGO&url=%2F33-000ft-Softshell-Resistant-Lightweight%2Fdp%2FB08YQZ92V5%2Fref%3Dsr_1_394_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26sr%3D8-394-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51YSJ8FRd7L._AC_UL320_.jpg
304,Darevie Winter Men’s Cycling Jackets for 5-15℃ Bike Jacket Windproof Breathable Waterproof Men's Cycling Windbreaker  ,3.7 out of 5 stars,7,$ 25.19,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A04361282C4NGVUGYH2MU&url=%2FDarevie-Breathable-Reflective-Waterproof-Windbreaker%2Fdp%2FB09F27767B%2Fref%3Dsr_1_395_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26sr%3D8-395-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51RXGW4XrVL._AC_UL320_.jpg
305,JINSHI Mens Mountain Waterproof Fleece Ski Jacket Windproof Rain Jacket  ,4.5 out of 5 stars,"3,219",$ 62.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A06904872EJEEJAAG07SP&url=%2FJINSHI-Jacket-Waterproof-Jackets-Mountain%2Fdp%2FB078BQMWD2%2Fref%3Dsr_1_396_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528023%26sr%3D8-396-spons%26psc%3D1&qualifier=1661528023&id=1975971847823549&widgetName=sp_mtf,https://m.media-amazon.com/images/I/617HtfYBSGL._AC_UL320_.jpg
306,BIKE BEER Army Cycling Jersey Men's Cycling Long Sleeve Fall/Winter Cycling Jersey  ,4.2 out of 5 stars,44,$ 26.66,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A03681731DG2OVHPB0HLT&url=%2FBIKE-BEER-Veterans-Cycling-Jersey%2Fdp%2FB09BKSZ4Z6%2Fref%3Dsr_1_433_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528025%26sr%3D8-433-spons%26psc%3D1&qualifier=1661528025&id=8596345632622231&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71LHGrOiUtL._AC_UL320_.jpg
307,Men's Zip Up Hoodie Heavyweight Winter Sweatshirt Fleece Sherpa Lined Warm Jacket  ,4.5 out of 5 stars,"6,249",$ 42.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A07516782AIXY8SW1ORB2&url=%2FHoodie-Heavyweight-Winter-Sweatshirt-Fleece%2Fdp%2FB08YR1QTPB%2Fref%3Dsr_1_434_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528025%26sr%3D8-434-spons%26psc%3D1&qualifier=1661528025&id=8596345632622231&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71pYNEUNjpL._AC_UL320_.jpg
308,Santic Women Bike Fleece Jackets Coat Windproof Reflective Thermal Soft shell Cycling Biking Jacket  ,4.4 out of 5 stars,34,$ 49.90,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A10174032IHSIKSUK6IAO&url=%2FSantic-Windproof-Reflective-Thermal-Cycling%2Fdp%2FB08L3JVXFM%2Fref%3Dsr_1_435_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528025%26sr%3D8-435-spons%26psc%3D1&qualifier=1661528025&id=8596345632622231&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61vo-0ITnbL._AC_UL320_.jpg
